评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//lris,养成白白胖胖猪,女,其他,2276,560,586,回复@Fms是一个小朋友吖:你杠个屁，我特么不知道提前录的，要你再这bb。,0,2020-01-28 17:06
https://weibo.cn//u/6674790685,哎呀我呀_,女,其他,561,164,15,安徽省疫情举报电话055162998113，是摆设吗？举报电话直接被挂断,0,2020-01-28 17:05
https://weibo.cn//u/5661047070,Jopha菲儿,女,安徽,41,245,66,我们公司还发文要正常上班，那么多人一起上班！又不是抗击疫情！想怎样！！！,0,2020-01-28 16:58
https://weibo.cn//271177344,荷尓蒙,男,北京,292,473,289938,大家关注环卫工人，天天接触特别是废弃的口罩等等的垃圾，希望都能给他们提供必备的口罩等基本物资，还有很多空巢老人和一些流浪汉，希望都能得到相关地区的照顾！！！,7182,2020-01-27 11:39
https://weibo.cn//u/5209219417,舒泱7,女,四川,1128,323,299,已经取票了怎么办，家里是村里的，去窗口办理得坐很久的车去市区，可是村里已经封路了,5443,2020-01-27 11:41
https://weibo.cn//u/1836664350,枫华L,男,上海,809,148,140,建议取过纸质火车票的也可以在网上办理退票，或者延迟退票时间。,3039,2020-01-27 11:41
https://weibo.cn//u/3815002012,z娅玲,女,其他,374,592,137,机票呢？麻烦赶紧出相关免手续费的政策吧，退票扣的钱也太多了吧，国家号召就地过年，但是又不免费退票啥意思？,0,2021-01-22 22:42
https://weibo.cn//u/5195687504,spongebob95518,男,其他,175,13,2,航空公司的怎么办？很早之前就买票了，都倡导就地过年了，不能免费退票吗？回不去家还要扣钱,0,2021-01-17 21:36
https://weibo.cn//jiangph2014,天才的小灰灰,男,山东,868,503,258,回复@超叛逆啊呜:退机票还不收手续费的话，航空公司会亏死的,0,2021-01-15 09:50
https://weibo.cn//u/5711674708,小圆儿今天不想减肥啦,男,山东,1307,410,84,为什么车票会涨价啊，我裂开了，页面显示的是278结果学生票按333的打折，关键是我之前的时候买都是按278打折的,0,2021-01-13 22:45
https://weibo.cn//kyourakushunsui,花畑佳子,男,北京,2892,186,358,12.29退票，扣了手续费。致电12306客服答复：除大连外，全国各地都没有免手续费政策,0,2020-12-29 09:52
https://weibo.cn//u/6870637402,月亮泡麪,女,其他,8,24,2,那别的票呢？？？,0,2020-07-12 01:28
https://weibo.cn//u/2929587543,二不休y,男,北京,600,301,121,回复@夜来八荒:你有毒吧，大过年的说话这么凶,0,2020-04-22 17:18
https://weibo.cn//u/2961178872,六颗星星,女,江苏,274,160,1006,回复@-你牵我手:一,0,2020-04-15 18:34
https://weibo.cn//576492244,吉秋楠,男,北京,208,72,100,回复@Elliott77:打12306问问,0,2020-04-02 12:14
https://weibo.cn//u/6619357897,抱走Mike010,女,福建,5,138,3,回复@小野Hank:我之前忘记改签了，后面当天的票当天去退说退不了，后面听说得在三月份才可以 我是网上买的没有取票 如果现在去能退吗?,0,2020-03-20 21:59
https://weibo.cn//u/3963986898,Elliott77,男,广东,2,426,545,回复@吉秋楠:2月3号的也可以任意车站么？,0,2020-03-20 21:38
https://weibo.cn//u/3963986898,Elliott77,男,广东,2,426,545,回复@华同学a:延期的可以任意车站退票么？,0,2020-03-20 21:35
https://weibo.cn//u/5709711942,多吃饭会肥de,女,其他,588,493,272,我办的学生票，学校还没通知,0,2020-03-20 01:41
https://weibo.cn//u/6218549949,youwjjj,女,北京,27,195,22,政策出台前在这期间的退票不给返还。打人工客服说政策里没有单独说已经扣过的手续费需要返还？是政策漏洞还是执行的人嫌麻烦呢？,0,2020-03-14 19:31
https://weibo.cn//u/1884811627,丸喃_,女,其他,28,286,230,想知道火车上明明有这么多空的车厢 非要把人都挤在一个车厢里 难道这样不会增加交叉感染的几率吗,0,2020-03-14 06:11
https://weibo.cn//u/5580839878,鄂X0710F,男,湖北,155,1937,87,湖北老乡和受疫情影响隔离在湖北的所有朋友们，你们出省了吗？12306扣的那百分之二十手续费挣回来了吗?,0,2020-03-13 12:35
https://weibo.cn//u/3828971592,是llyy啊,女,云南,13,481,184,如果四月份开学了，学生票还是只能到3月31日吗？,0,2020-03-11 19:27
https://weibo.cn//u/6453211461,绘白衣丿,男,安徽,18,21,3,学生票怎么办啊，3月31号之后就不能买学生票了，可是大学基本上3月以后开学啊，这怎么解啊！,0,2020-03-11 17:18
https://weibo.cn//u/6604242746,紫樱雨48500,男,其他,0,58,1,垃圾铁路，收20%手续费，,1,2020-03-10 20:52
https://weibo.cn//u/3247689875,用心了解他人勾勒出的白羊座,女,北京,242,262,143,12306很多车次，始发站看票多的是，但是从中途买就没有票。这时就需要抢票，加钱才有可能买到。呵～,0,2020-03-10 12:53
https://weibo.cn//u/6613543842,辰颐的陈怡,女,广东,180,349,127,取了票，在车站退票了，票务员给了一张“中国工商银行”的票根给我，请问一下退的车票钱怎么到账？,0,2020-03-09 13:35
https://weibo.cn//u/2239669035,Siyama,女,其他,1,29,4,不是实行隔位坐吗？为什么整个车厢全挤满了人,0,2020-03-08 09:05
https://weibo.cn//u/5565794932,卖房子的lulu,女,海外,18,439,76,买了2张票 村子封路了今天去火车站退票 工作人员说车子已经开了 退不了 300多块钱就这样没了,0,2020-03-07 22:45
https://weibo.cn//u/1949689263,善齐小善哥,男,广东,1101,232,1876,12306退票开始扣费了,1,2020-03-07 14:51
https://weibo.cn//576492244,吉秋楠,男,北京,208,72,100,回复@七霞oO:现在再任何火车站都能退票了，已经退了，钱还没到位,0,2020-03-01 20:24
https://weibo.cn//u/2943546273,巫者森罗生,男,贵州,1552,90,399,坑人，手续费扣了六十多！！！,0,2020-02-29 12:06
https://weibo.cn//u/5648483895,你妹叫你拿快递,女,北京,3198,265,99,回复@天上掉下个招阿宝:嗯？之前不是说都没有手续费了吗,0,2020-02-29 11:47
https://weibo.cn//u/5394962690,玻黎恋空,女,浙江,8046,279,22,回复@RaoKunIsFine:怎么，是铁路部门封了你的路吗？铁路也是逆行者，最危险的时候，铁路不是也照常上班，他们也是一线好吗！之后出来的一系列退票措施有目共睹，就你们宅在家的动动手机在微博上建议这个建议那个，搞得自己是上帝，啥都得为你们考虑周全，还有明明外省的都在帮你们湖北省，竟然还要被你喷，呵呵,0,2020-02-29 06:59
https://weibo.cn//u/5510249153,康康1212345,女,内蒙古,72,218,42,我退票手续费全扣了怎么回事,2,2020-02-28 08:31
https://weibo.cn//u/5289668808,但愿长睡不复醒G,女,其他,1090,770,204,回复@白小乘:我也,0,2020-02-27 21:07
https://weibo.cn//u/5289668808,但愿长睡不复醒G,女,其他,1090,770,204,回复@一颗柠檬要成精惹啊呜啊呜啊呜:我也是，还不如没看见这个通知,0,2020-02-27 21:07
https://weibo.cn//u/5881644935,sunbugshine,女,湖北,5140,113,59,打了12306客服电话，询问已退票的扣除手续费何时退换的事情，客服说他们没有接到通知,1,2020-02-25 09:53
https://weibo.cn//u/1794596960,木三虞,女,四川,4,21,40,没用的，玩的文字游戏，手续费还是要扣的。,1,2020-02-24 13:42
https://weibo.cn//u/1942338932,是小京呀是你爸爸呀,男,其他,1172,456,10573,刚退完票，手续费，扣完了,1,2020-02-23 16:44
https://weibo.cn//u/7095149389,不止于此78759,男,其他,1,69,2,我2月18号买的票，被扣了10%！然后2月2号买的的票。被吃了190多！没有一个有用的政策！吃人不吐骨头,0,2020-02-23 13:08
https://weibo.cn//u/7331996674,阿刚正传2701,男,上海,46,478,1,回复@心甘于平淡:一般几天？,0,2020-02-23 04:12
https://weibo.cn//u/6938562198,小车可不是吃素的,女,浙江,25315,510,1433,建议全国吧,45638,2020-01-27 13:52
https://weibo.cn//u/3808762401,小姚俗人一个,女,浙江,21574,1590,1315,河南学生收到！,38864,2020-01-27 13:52
https://weibo.cn//u/5791856567,KUN冬杨杨杨吖,女,河南,6278,242,14469,我们河南真好,28680,2020-01-27 13:52
https://weibo.cn//u/7361764985,我知道你66474,男,其他,0,40,1,看看河南单招考生吧，在高考后，变相没有单招,0,2020-06-01 21:55
https://weibo.cn//u/7167954901,野蛮生长_201905,女,北京,2,94,1,不知道有没有跟我一样高三中职的，学生，弱弱的问一句，今年河南省还有单招的存在吗？,1,2020-05-27 17:23
https://weibo.cn//u/6557695171,你管得住我吗520,女,其他,31,307,5,就是，河南是人口大省，一个不注意就可能没命了。还是等疫情全没了再开学吧！！！！,0,2020-03-28 15:10
https://weibo.cn//u/6819261231,Mage_lun,男,河南,14,31,4,回复@一只不吃鱼的dyy:大河南欢迎你,0,2020-03-27 18:17
https://weibo.cn//u/6986902708,Lee迪士尼在逃公主,女,其他,8,121,10,山东也这样啊,0,2020-03-25 16:07
https://weibo.cn//u/5524429658,卡马戏的98450,男,其他,1,276,3,你们一样开学妈，不希望吧，贱你们不希望我希望，闭嘴！！！！！羊驼羊驼羊驼,0,2020-03-24 17:44
https://weibo.cn//u/6977945593,丫头38998,男,其他,50,425,12,奥利给,0,2020-03-18 13:06
https://weibo.cn//u/6074132015,20_玲0,女,河南,3643,2623,115,回复@二玖零-:着了,0,2020-03-11 10:53
https://weibo.cn//u/6074132015,20_玲0,女,河南,3643,2623,115,回复@今天也要睡觉呀:奥利给！,0,2020-03-11 10:52
https://weibo.cn//u/6517279915,沐曦yxyasdfghjkl,男,其他,2,90,8,河南高三表示真的很难,0,2020-03-09 17:23
https://weibo.cn//u/7375210592,大兰兰哈哈,女,其他,0,8,1,好！,0,2020-03-09 13:21
https://weibo.cn//u/7186925358,草莓味的芒果糖糖,女,其他,0,72,1,回复@千黛汐Rebecca:省长是俺累，恁想都别想,0,2020-03-09 09:25
https://weibo.cn//u/7186925358,草莓味的芒果糖糖,女,其他,0,72,1,回复@KUN冬杨杨杨吖:身为河南人，我骄傲！,0,2020-03-09 09:23
https://weibo.cn//u/5350573788,不要叫我达芬奇sb,女,青海,2292,624,130,回复@热热的甜汀软糖:就是啊比起开学更怕死,0,2020-03-02 02:58
https://weibo.cn//u/6510446218,狮子家的猫咪k,男,其他,1579,439,218,回复@衺東:哈哈哈哈哈,0,2020-02-29 11:00
https://weibo.cn//u/7302427876,是某安吖,女,其他,12,110,3,河南硬核,0,2020-02-29 08:00
https://weibo.cn//u/5751016269,EULBOO,女,河南,12,20,99,疫情不控制住真的没法开学，命比什么都重要,0,2020-02-28 20:19
https://weibo.cn//u/6213827248,初心之初h,男,河南,6,101,6,回复@大大大大蓝胖子:俺们河南哩胡辣汤好喝哩很呀,0,2020-02-28 13:59
https://weibo.cn//u/6213827248,初心之初h,男,河南,6,101,6,回复@北城夏屿:俺们河南哩高考你要不要了解一下,0,2020-02-28 13:57
https://weibo.cn//u/6213827248,初心之初h,男,河南,6,101,6,回复@桂冰玥:河南的高考……了解一下,0,2020-02-28 13:56
https://weibo.cn//u/6213827248,初心之初h,男,河南,6,101,6,回复@风青城:说的也对哈,0,2020-02-28 13:55
https://weibo.cn//u/6213827248,初心之初h,男,河南,6,101,6,回复@WE_Genius:羡慕我们河南的高考吗？一起来感受一下我们河南的高三生活多丰富多彩吧！,1,2020-02-28 13:53
https://weibo.cn//u/6213827248,初心之初h,男,河南,6,101,6,回复@吃素的小车:为我们大河南点赞,1,2020-02-28 13:23
https://weibo.cn//u/6338283378,某月柒秋叶初凉,男,河南,142,383,8,河南不开学就代表全国不开学，信我,0,2020-02-28 08:51
https://weibo.cn//u/5095598872,姿凡_SMILE,女,河南,1033,267,1274,河南棒棒哒,0,2020-02-27 14:53
https://weibo.cn//u/5847220549,囤小软,女,其他,485,330,213,就算延迟也三月赶紧开学叭 受不了了 拖不起,0,2020-02-27 13:50
https://weibo.cn//516091239,dream_小阿遠,女,河南,25575,234,13811,太棒了，昨天差点要zha了我都，公交车没恢复口罩也不够，通知说让做好开学准备,0,2020-02-27 13:47
https://weibo.cn//u/6883886955,记得爱老子,男,海外,623,30,25525,浙江蹲完南京蹲,60248,2020-01-27 15:31
https://weibo.cn//u/3925835521,Vicki靖公主,女,江苏,6068,349,695,卧槽，啥情况？想弄死我们包邮区?,49629,2020-01-27 15:31
https://weibo.cn//u/2352761434,-伪学长-,男,其他,964,98,151574,江浙沪跑一遍？？？真是没有心,33059,2020-01-27 15:32
https://weibo.cn//u/2647702442,lailelaile,女,湖北,439,121,102,回复@铁哥的头号迷妹:武汉有接近200万的大学生，还有外地来汉务工人员，他们和你们一样，并没有提前得知疫情爆发，选择在春节这样一个团圆的日子里和家人团聚，或是旅游有什么错吗？请不要用冰冷的言语，让武汉人心寒，他们也是中国人，是我们的同胞,0,2020-01-28 22:51
https://weibo.cn//u/2647702442,lailelaile,女,湖北,439,121,102,回复@我以为-200005:你的意思是让同胞回不了国？你的意思是抗日战争的时候，大家都要先计较个人的得失，然后再对日作战？,0,2020-01-28 22:47
https://weibo.cn//u/1768878594,White_Yi,女,北京,576,538,354,回复@北极燕鸥-飞行之王:给你和你妈积点口德 别乱叫了,0,2020-01-28 22:23
https://weibo.cn//u/5660555339,陈小妞CYQ,女,广西,10,70,60,回复@Decmever:好想出去放放风，哪怕给我走到村口都好,0,2020-01-28 22:02
https://weibo.cn//u/6034452030,未完待续代旭归来,女,其他,578,205,59,回复@涼綸:是从武汉带走的 但也有不是武汉人 武汉作为一个中转站 每个人经过都有可能会带走病毒,0,2020-01-28 22:00
https://weibo.cn//u/6034452030,未完待续代旭归来,女,其他,578,205,59,回复@涼綸:但也希望你们别一杆子打翻一条船,0,2020-01-28 21:58
https://weibo.cn//u/5354070964,我本人超棒der,男,湖北,38,42,26,回复@陈小妞CYQ:我也是啊，天天蹲在家,0,2020-01-28 21:43
https://weibo.cn//u/5660555339,陈小妞CYQ,女,广西,10,70,60,回复@Decmever:想出门，长了一个星期蘑菇了,0,2020-01-28 21:33
https://weibo.cn//u/5354070964,我本人超棒der,男,湖北,38,42,26,回复@陈小妞CYQ:而且今天超多好消息的,0,2020-01-28 21:30
https://weibo.cn//u/5660555339,陈小妞CYQ,女,广西,10,70,60,回复@Decmever:今天看到治愈两例了，终于好受一点,0,2020-01-28 21:28
https://weibo.cn//u/6222813681,onlybbhlove,女,浙江,696,253,46,回复@猫小喵的胡萝卜:是滴，五年爱丽,0,2020-01-28 21:25
https://weibo.cn//u/1461434614,E固体海洋E,男,江苏,87,59,30,回复@橙橙澈:,0,2020-01-28 20:51
https://weibo.cn//zuofj,双子星5168,男,江苏,5054,719,872,回复@小文物保护工作者:现在已经发生了说再多也没用了,0,2020-01-28 20:27
https://weibo.cn//zhujinglucy,静儿lucy,女,江苏,4306,703,216,回复@__4444zz__:秒懂,0,2020-01-28 20:24
https://weibo.cn//u/5995064842,不渡苦厄V,男,江苏,12,224,67,我们溧水这小地方，医疗水平都不高，放我们溧水来干嘛……全部表扬南京，溧水人民很苦。你们可知道他们直接安排在了我们溧水中心地段的酒店？,0,2020-01-28 20:24
https://weibo.cn//u/5291800923,陈陈橙ikun,女,江苏,743,166,657,回复@二11哦:你笑死我了，姐妹,0,2020-01-28 20:18
https://weibo.cn//u/5130726842,陈改改Shermie,女,安徽,197,125,109,我就是航班乘客当中的一员，麻烦大家顶我上去，看下我的微博说明～,2,2020-01-28 20:17
https://weibo.cn//u/5340487734,jeffavorite,女,江苏,248,734,107,总结来说，乱跑的wh人没有心（在家隔离的wh人看到不要喷我哦，我说了是乱跑的wh人哦），但是对wh这座城市寒心了,0,2020-01-28 20:13
https://weibo.cn//u/6212011120,芒果超超级好次,女,湖北,71,355,46,不知情去了泰国，回来航班取消落地南京吧，泰国没地方隔离,0,2020-01-28 20:07
https://weibo.cn//u/2629808771,叶不耶啊,女,浙江,16,256,250,回复@陈陈橙ikun:我以为上海的，要么就是独立的，连云港我以为山东的,0,2020-01-28 20:02
https://weibo.cn//u/7351843218,MyIndigoChild,女,福建,137,183,6,回复@Angela的移动城堡:我的确该自省,0,2020-01-28 20:01
https://weibo.cn//u/5889202470,谢雨澄99,男,上海,2,164,2,回复@乌米是个疯老婆子:武汉12月初就有问题了 都是瞒着的 这就算了 大家都为了他们在家躺 那也算了 还到处说我们歧视武汉人 你好好的在家隔离 谁会去骂呢 满世界飞还瞎得瑟 不是招骂嘛,0,2020-01-28 19:52
https://weibo.cn//u/3746317471,我我我改个什么名字好呢,女,海外,49,306,129,回复@iconyang0506:也带来了西安 新加坡到西安的飞机上有确诊的 太惨了 感觉医疗也比不上江浙沪 干送人头马,0,2020-01-28 19:49
https://weibo.cn//u/5889202470,谢雨澄99,男,上海,2,164,2,回复@王一博肖战的滑雪场:回哪都一样 反正落地成盒要隔离的,0,2020-01-28 19:45
https://weibo.cn//u/3746317471,我我我改个什么名字好呢,女,海外,49,306,129,回复@joy乔伊呀:主要是送他们几个人，全飞机都隔离,0,2020-01-28 19:44
https://weibo.cn//u/5889202470,谢雨澄99,男,上海,2,164,2,回复@纵马燕山:估计近几年来 武汉人的胆大心细要出名了 搞这么大 还满世界玩 牛逼,0,2020-01-28 19:36
https://weibo.cn//u/7020438133,Fairytale55726,男,其他,18,63,2,谁安排的行程啊，真歹毒,1,2020-01-28 19:33
https://weibo.cn//u/7020438133,Fairytale55726,男,其他,18,63,2,回复@法式牛奶橘子酪:别骂武汉人了，安排行程的人才是用心歹毒,1,2020-01-28 19:32
https://weibo.cn//u/6139659116,武汉实录,男,北京,11,143,7,回复@王一博肖战的滑雪场:毕竟武汉疾控中心：可防可控李主任,0,2020-01-28 19:12
https://weibo.cn//u/6493478984,老姑娘_小姑娘,女,浙江,141,327,169,回复@超甜又超凶:无所谓啊没人在意你的心,1,2020-01-28 19:09
https://weibo.cn//u/6493478984,老姑娘_小姑娘,女,浙江,141,327,169,回复@GoodbyeMee:是啊快回去吧你们快联合起来呼吁一下  不然一天天只会上网喊你们冤枉,0,2020-01-28 19:08
https://weibo.cn//u/5054110996,Lisa6990,男,北京,51,267,51,回复@紐約芝士:口罩一个也没有。能不能也兼顾下农村的人民。,0,2020-01-28 19:07
https://weibo.cn//u/6773345406,余生最幸运的幸运ll,女,湖北,1060,152,10,回复@漠雪流萤Don:再说  个别人的行为能代表整个地方的人吗？按你的逻辑  武汉人是中国人  那是不是中国人乱跑？,0,2020-01-28 18:52
https://weibo.cn//u/1094940442,sapphireseis,女,江苏,134,133,41,回复@繁华盛世wait:看南京发布的说明，下飞机后检测有7个发烧的，所以除了发烧的一下飞机被120拉走外，其他的全部被拉到市委党校隔离了。你可以算算，333个乘客，48个武汉籍的，其中7个发烧的，剩下非武汉籍的285个乘客，不都是在不知情的情况下要被隔离14天么？,0,2020-01-28 18:50
https://weibo.cn//u/6773345406,余生最幸运的幸运ll,女,湖北,1060,152,10,回复@漠雪流萤Don:出去旅游的的人知道自己感染了会继续出行吗？你会吗？武汉的医疗水平在全国都是靠前的，谁会放弃好的条件带着病往外跑啊？你会吗？,0,2020-01-28 18:50
https://weibo.cn//u/6825560743,弈之退47559,男,其他,0,126,2,回复@记得爱老子:武汉的那些🐶还骂我们江浙沪的，真是活该穷一辈子,2,2020-01-28 18:41
https://weibo.cn//u/3683482604,炒饭忘了蛋,女,其他,380,779,281,回复@郝傢樂:诶……,0,2020-01-28 18:26
https://weibo.cn//u/5642291525,梨子子_,女,云南,2967,702,265,俺们云南深山老林的，中考考射箭高考考打猎，平时都骑着大象去上学，学校小卖部里卖着白粉。俺们一言不合就打架再不行就拔刀，每年还有杀人指标，求求你们别来了,15676,2020-01-27 18:22
https://weibo.cn//121016060,wuli允在是一种信仰,女,云南,29682,236,1180,我们今天把云南的优秀医生送往湖北了，然后疫区开始千里之外给我们输入病毒了,9401,2020-01-27 18:24
https://weibo.cn//u/3064407963,雨中送便当,女,云南,158,167,313,我大云南原本是地广人稀，体质也较好，然而这次信息更新慢，少数民族群众工作也难做。外来人员突然涌入，真是令人担忧啊！,5482,2020-01-27 18:21
https://weibo.cn//u/2733021593,不熬夜的欣欣欣,女,云南,64,270,134,回复@啊啦啊啦吧:我在昆明，加油站上班不放假，戴口罩我也怕的要死。湖北牌照车照样有，社区昨天才宣传，反应慢了不止半拍,0,2020-01-28 14:00
https://weibo.cn//u/5712681057,我的肉嵩啊,女,云南,1821,65,57,我过完今天就断粮了。能配送的也是只有白菜土豆。怕了。,0,2020-01-28 13:59
https://weibo.cn//u/2733021593,不熬夜的欣欣欣,女,云南,64,270,134,回复@吹爆我自己:骂，我都从哭发展到骂人发展到快诅咒了,0,2020-01-28 13:56
https://weibo.cn//u/5821855158,以西_shimoishi,女,其他,2979,973,21,回复@11th-of-January:别说n95了，连普通一次性口罩都么有了，我们只能尽量不出门，但是得出门只能靠冬天戴的布口罩,0,2020-01-28 13:55
https://weibo.cn//u/6884853793,上跳下窜了不得,男,云南,21,19,12,回复@Terry0258:对了，也把登革热贡献出气,0,2020-01-28 13:54
https://weibo.cn//u/6884853793,上跳下窜了不得,男,云南,21,19,12,回复@安之若素10777:有两例是到腾冲旅游的武汉人，还有一例我也查不到是在哪里的,0,2020-01-28 13:51
https://weibo.cn//u/5718363675,苍耳na,女,云南,45,61,66,回复@失梦旧人:哇哇哇我看到你头像了，香粉一起玩吖,0,2020-01-28 13:51
https://weibo.cn//u/6884853793,上跳下窜了不得,男,云南,21,19,12,回复@蹦蹦长安长安:作为云南人我由衷感谢你们当初不来云南逃难，那些确诊的那一个不是来云南逃难的,0,2020-01-28 13:50
https://weibo.cn//u/5601376954,小鹿撞晕_,女,云南,119,523,32,回复@XMM文:你也是瑞丽人啊，我想不通为什么要千里送病毒，人性啊，都一大把年纪了够了还要祸害我们这些小年轻,0,2020-01-28 13:47
https://weibo.cn//u/6884853793,上跳下窜了不得,男,云南,21,19,12,回复@布丁焦糖布丁:我拼命找寻保山三人分别都是在哪里被确诊的，两个是在腾冲，还有一个人是哪里的？可有人传就是板桥镇的，我弟的同学说他的同学放假回家就从是武汉回来的，我们镇啊，天啊！,0,2020-01-28 13:45
https://weibo.cn//u/6537869131,我是依恋呀,女,云南,1,9,2,回复@超甜铝制品:我门的不敢出了,0,2020-01-28 13:44
https://weibo.cn//u/6884853793,上跳下窜了不得,男,云南,21,19,12,保山有三人，我知道有两人是武汉到腾冲旅游的人，可还有一人是哪里的呢？说清楚啊，不清楚指出准确地点怎么预防怎么躲避，说清楚我好锁门，谁也不能出家门。,0,2020-01-28 13:35
https://weibo.cn//u/2148877984,Baek_敏m,女,云南,527,167,454,回复@莲00209:我现在才看见消息,0,2020-01-28 13:35
https://weibo.cn//u/6071295559,那你猜猜GG,女,云南,119,281,29,回复@小星宝o:好的呢,0,2020-01-28 13:30
https://weibo.cn//u/5279457148,佳佳Baby5279457148,女,云南,1,32,29,回复@successs66161:喔喔,0,2020-01-28 13:28
https://weibo.cn//u/2733021593,不熬夜的欣欣欣,女,云南,64,270,134,回复@-兔啊饱:昆明来了119个呢啊我快哭了,0,2020-01-28 13:27
https://weibo.cn//u/6297412351,successs66161,女,海外,2632,667,28,回复@佳佳Baby5279457148:我家这现在封路封到乡镇了，全不让上路,0,2020-01-28 13:25
https://weibo.cn//u/2733021593,不熬夜的欣欣欣,女,云南,64,270,134,回复@baby允在_君吖:昆明25号，有119个去缅甸旅游的武汉回不去的落长水了，我觉得安保系统可能也不能做得很好吧，万一有人跑出来怎么办😭😭😭,0,2020-01-28 13:24
https://weibo.cn//u/1922595391,Intuition_crayon,女,其他,765,269,114,回复@顾九青:那相当于澜沧也来不了了嘛,0,2020-01-28 13:24
https://weibo.cn//u/5279457148,佳佳Baby5279457148,女,云南,1,32,29,回复@11th-of-January:全部都给武汉要是云南也沦陷就老火了了，从武汉回云南的有100多人,0,2020-01-28 13:20
https://weibo.cn//u/1817322293,Hsuan-fu,男,北京,2895,739,339,回复@钱情不空就OK:她们回家的时候就一定知道有疫情了？她们就一定知道自己已经患病或者是携带者了？,0,2020-01-28 13:20
https://weibo.cn//u/5279457148,佳佳Baby5279457148,女,云南,1,32,29,回复@successs66161:嗯嗯，你去看央视新闻有一条微博说的,0,2020-01-28 13:19
https://weibo.cn//u/6297412351,successs66161,女,海外,2632,667,28,回复@佳佳Baby5279457148:？？？,0,2020-01-28 13:18
https://weibo.cn//u/1909169322,玥婳,女,其他,5196,484,65,转发微博,0,2020-01-28 13:17
https://weibo.cn//u/5772335633,钱情不空就OK,女,云南,104,61,76,回复@Hsuan-fu:现在是什么时候，是回娘家的时候吗？,1,2020-01-28 13:14
https://weibo.cn//u/5224196089,C罗的姘头,女,云南,185,149,272,回复@宅就是为社会做贡献:可不是 我都跟自己吵一天了,0,2020-01-28 13:09
https://weibo.cn//u/3748303391,沐曦汐木,女,云南,61,150,1092,回复@Acolasia_普某某:河口倒是确诊一列 只说是河口在武汉读书回来的二十岁  如果是去小白牙那个么她建水都有风险了,0,2020-01-28 13:08
https://weibo.cn//carolinajade,蓝色的兰色风铃草,男,上海,3492,740,295,回复@蓝色的兰色风铃草:查到了，红河州呢第二例是河口呢,0,2020-01-28 13:08
https://weibo.cn//u/3314175921,吴亦凡的少女红,女,云南,13,242,116,回复@月七呱唧呱唧:文山人民同样瑟瑟发抖,0,2020-01-28 13:04
https://weibo.cn//u/5345834608,云水慕,女,浙江,711,664,121,回复@洛眸星海:真呢he人，想到再过几天就要回克上班好害怕啊,0,2020-01-28 13:04
https://weibo.cn//u/5261840885,神颜Jessica,女,云南,4477,356,372,回复@胡椒味的千纸鹤:紫云酒店,0,2020-01-28 13:02
https://weibo.cn//u/5279457148,佳佳Baby5279457148,女,云南,1,32,29,回复@successs66161:说是一个冠形病毒病人可以传染2~3人,0,2020-01-28 13:01
https://weibo.cn//u/5279457148,佳佳Baby5279457148,女,云南,1,32,29,回复@鹰翼狼魂:我们隔壁村有好多外省打工的。有好几个从武汉回来的去医院查出得冠形病毒来已经送昆明隔离了,0,2020-01-28 13:01
https://weibo.cn//u/5279457148,佳佳Baby5279457148,女,云南,1,32,29,回复@柠檬精ioi:一样的咋云南落后，思想传统还固执，拗不过，天天串门串户的，打牌打麻将,0,2020-01-28 12:59
https://weibo.cn//u/5279457148,佳佳Baby5279457148,女,云南,1,32,29,回复@我想见绒绒养猫猫:哈哈哈哈,0,2020-01-28 12:58
https://weibo.cn//u/2694189257,喝蓝月亮千杯不醉,女,重庆,515,384,349,昆明的那7个都是哪个区的,0,2020-01-28 12:58
https://weibo.cn//u/5279457148,佳佳Baby5279457148,女,云南,1,32,29,回复@钱情不空就OK:我们村也有嫁武汉的虽然她在昆明工作不知道，疫情期间有没有回过武汉,0,2020-01-28 12:58
https://weibo.cn//u/6525898319,Rich8715,男,其他,17,307,15,回复@baby允在_君吖:气半死了，无语啊，草菅人命！拿江浙沪和云南老百姓的命当劈柴烧吗？ 不欢迎湖北人！统统有多远滚多远，来了给你火化了,0,2020-01-28 12:57
https://weibo.cn//u/5279457148,佳佳Baby5279457148,女,云南,1,32,29,回复@钱情不空就OK:我们隔壁村就有从武汉打工回来的，结果得冠状病毒被送昆明隔离了,0,2020-01-28 12:57
https://weibo.cn//u/6028510120,是王十七啊,女,云南,633,266,147,回复@啊哈-大傻丹:等疫情结束了您多走走逛逛看看吧。多出去看看不至于说出这种话。您医学水平高您倒是去啊。,0,2020-01-28 12:57
https://weibo.cn//u/5279457148,佳佳Baby5279457148,女,云南,1,32,29,回复@抹了个茶26:二次利用的千万别买,0,2020-01-28 12:56
https://weibo.cn//u/2694189257,喝蓝月亮千杯不醉,女,重庆,515,384,349,回复@丨西:云南哪里啊,0,2020-01-28 12:56
https://weibo.cn//u/5279457148,佳佳Baby5279457148,女,云南,1,32,29,回复@JackySuen:我们村有嫁湖北武汉的虽然她在昆明上班不知道之前有没有回湖北武汉，害怕的很，隔壁村还有几个从武汉回来的得了冠状病毒感染已经被送昆明隔离治疗了,0,2020-01-28 12:55
https://weibo.cn//u/2922085331,Mrs_Xu0111,女,云南,16,1094,165,回复@佳佳Baby5279457148:对，是真呢很无奈,0,2020-01-28 12:55
